current_gold,total_gold,level,xp,cs,jg,champion_mastery,damage_taken_per_min,champion_mastery_median,champion_mastery_min,ward_placed,elite_monster_killed,building_killed,champion_killed,winner
4476.0,5631.0,5.0,6071.0,5.0,23.0,0.0,-259.0,0,0,-19,4,1,9,0
-2348.0,5851.0,2.0,3644.0,85.0,44.0,0.0,136.20000000000027,0,0,-6,1,-2,0,0
3237.0,-13212.0,-8.0,-9805.0,-59.0,-72.0,0.0,-284.0,0,0,-112,-3,-5,-22,1
-1005.0,-3215.0,-3.0,-2914.0,-19.0,-4.0,0.0,372.4000000000001,0,0,-16,2,-2,-7,1
280.0,-4660.0,-2.0,-4628.0,-115.0,-73.0,0.0,-892.2000000000003,0,0,171,-3,-4,0,1
322.0,-5913.0,-3.0,-4256.0,-4.0,-30.0,0.0,-24.300000000000182,0,0,1,-1,-3,-10,1
1451.0,-5840.0,-6.0,-7455.0,34.0,-43.0,0.0,80.09999999999945,0,0,8,0,-1,-11,1
300.0,-3051.0,-3.0,-3477.0,-53.0,-42.0,0.0,-502.1999999999998,0,0,6,-4,-3,-2,1
3955.0,2535.0,0.0,-681.0,-64.0,-21.0,0.0,-317.7999999999997,0,0,12,-1,-1,1,0
-1374.0,6211.0,3.0,3555.0,31.0,83.0,0.0,196.19999999999982,0,0,85,4,3,8,0
-1527.0,3013.0,2.0,4494.0,-21.0,54.0,0.0,9.399999999999864,0,0,-5,0,2,2,0
-768.0,254.0,0.0,377.0,-22.0,-3.0,0.0,-800.4999999999998,0,0,30,0,1,-3,1
1834.0,1049.0,0.0,-866.0,-41.0,0.0,0.0,-282.0999999999999,0,0,-9,1,-1,1,0
-1735.0,-12215.0,-10.0,-10974.0,-112.0,-44.0,0.0,-437.40000000000055,0,0,-5,-1,-4,-15,1
-537.0,-1582.0,0.0,2368.0,-18.0,-21.0,0.0,-163.30000000000018,0,0,-2,-1,-2,2,1
-4520.0,-9665.0,-3.0,-4229.0,-77.0,-22.0,0.0,58.59999999999991,0,0,-9,-4,-5,-7,1
-1830.0,1045.0,0.0,-871.0,-1.0,4.0,0.0,27.0,0,0,7,-2,-2,0,1
1431.0,5021.0,5.0,4680.0,3.0,27.0,0.0,442.5,0,0,-2,0,2,4,0
1434.0,607.0,0.0,-523.0,21.0,4.0,0.0,8.799999999999727,0,0,0,0,1,-1,1
-1088.0,2757.0,1.0,2473.0,-10.0,18.0,0.0,259.60000000000036,0,0,-2,-1,-2,9,1
-1487.0,3442.0,3.0,1944.0,-4.0,39.0,0.0,63.40000000000009,0,0,-18,2,-1,5,0
1821.0,-5404.0,-3.0,-6079.0,-16.0,-12.0,0.0,430.2999999999997,0,0,-1,3,-1,-15,1
-2587.0,-3581.0,-2.0,-847.0,8.0,-25.0,0.0,215.89999999999964,0,0,4,-4,-2,-1,1
1143.0,9688.0,6.0,7786.0,56.0,31.0,0.0,356.9999999999998,0,0,-14,4,1,10,0
-1100.0,-5075.0,-2.0,-3982.0,-73.0,-28.0,0.0,-3.5000000000004547,0,0,4,0,-2,-7,1
-878.0,3375.0,2.0,1254.0,16.0,47.0,0.0,146.19999999999982,0,0,-67,1,2,1,0
782.0,-525.0,0.0,-15.0,-30.0,-8.0,0.0,266.0,0,0,-11,-1,0,1,1
3004.0,6777.0,6.0,6436.0,140.0,21.0,0.0,-7.399999999999636,0,0,-8,2,-1,9,0
1243.0,7943.0,3.0,4697.0,61.0,37.0,0.0,-49.29999999999973,0,0,-9,4,3,11,0
-2173.0,-4255.0,-2.0,-1674.0,-35.0,-44.0,0.0,-143.20000000000027,0,0,-5,-2,-3,1,1
1593.0,-7582.0,-5.0,-4909.0,-44.0,-14.0,0.0,515.2999999999997,0,0,-7,-2,-2,-16,1
-1697.0,4143.0,1.0,2314.0,61.0,8.0,0.0,162.9000000000001,0,0,-249,1,0,5,0
524.0,-1851.0,-5.0,-5034.0,9.0,-12.0,0.0,-458.49999999999955,0,0,2,0,-2,-8,0
666.0,-2311.0,-3.0,-4369.0,23.0,21.0,0.0,592.6000000000004,0,0,125,1,0,-15,1
-503.0,1862.0,1.0,660.0,32.0,-8.0,0.0,238.5999999999999,0,0,-3,3,1,2,0
2574.0,-64.0,0.0,75.0,7.0,-36.0,0.0,144.0999999999999,0,0,-237,-1,-3,-4,0
-340.0,5469.0,1.0,2375.0,65.0,68.0,0.0,-331.3000000000004,0,0,-20,2,4,0,0
1334.0,6083.0,4.0,4678.0,17.0,-23.0,0.0,-60.79999999999973,0,0,78,2,1,12,0
-3150.0,-10275.0,-4.0,-5828.0,-58.0,-12.0,0.0,163.69999999999982,0,0,2,-3,-6,-13,1
477.0,-1889.0,-3.0,-3723.0,19.0,-13.0,0.0,-117.5,0,0,-144,2,-1,1,1
531.0,4406.0,4.0,6085.0,37.0,8.0,0.0,-318.5,0,0,5,2,-2,6,0
787.0,-5643.0,-3.0,-5792.0,-48.0,-1.0,0.0,89.69999999999982,0,0,-23,-1,-1,-11,0
-1516.0,6039.0,3.0,5247.0,26.0,5.0,0.0,-926.5999999999999,0,0,1,0,2,16,0
594.0,-2151.0,0.0,1153.0,-37.0,14.0,0.0,-344.7999999999997,0,0,37,-1,-1,-3,1
2610.0,5904.0,4.0,5274.0,125.0,41.0,0.0,-36.79999999999973,0,0,-1,2,0,7,0
229.0,3624.0,3.0,2547.0,57.0,77.0,0.0,78.80000000000018,0,0,-5,2,0,-1,0
-554.0,179.0,0.0,-1527.0,-66.0,-32.0,0.0,166.3000000000004,0,0,-24,-1,0,-2,1
-1446.0,9018.0,4.0,4153.0,16.0,71.0,0.0,333.79999999999995,0,0,2,2,3,8,0
-1139.0,-5339.0,-4.0,-5598.0,-45.0,-20.0,0.0,-551.3000000000002,0,0,6,0,-1,-4,1
659.0,-151.0,1.0,2953.0,7.0,-2.0,0.0,-295.7999999999997,0,0,-15,-1,0,1,1
2363.0,68.0,1.0,973.0,0.0,-32.0,0.0,-355.39999999999964,0,0,-5,-2,-1,1,0
-2569.0,-919.0,1.0,-1577.0,2.0,-68.0,0.0,-116.99999999999955,0,0,9,-4,0,-1,1
1817.0,7407.0,4.0,6807.0,32.0,76.0,0.0,211.30000000000018,0,0,-43,1,2,4,0
-1737.0,1459.0,-1.0,-155.0,10.0,39.0,0.0,607.6999999999998,0,0,-198,4,2,-2,0
387.0,377.0,1.0,-1793.0,-18.0,-19.0,0.0,138.89999999999986,0,0,90,-2,1,-1,0
473.0,-4952.0,-2.0,-4161.0,15.0,23.0,0.0,774.0999999999999,0,0,-84,2,-2,-12,1
-312.0,5126.0,2.0,1198.0,35.0,-1.0,0.0,12.300000000000182,0,0,40,3,-1,9,1
1928.0,5708.0,1.0,1514.0,3.0,34.0,0.0,313.60000000000036,0,0,-90,1,2,7,0
735.0,1265.0,0.0,110.0,50.0,-13.0,0.0,-18.0,0,0,-3,0,1,-7,1
2541.0,3516.0,6.0,7529.0,94.0,-4.0,0.0,-69.20000000000005,0,0,-9,-1,-1,6,1
-2148.0,-6758.0,-3.0,-5842.0,12.0,-10.0,0.0,-327.70000000000005,0,0,-12,0,-3,-8,0
-603.0,-2957.0,-1.0,-895.0,-56.0,5.0,0.0,-128.39999999999986,0,0,3,0,-2,-3,1
3701.0,6996.0,3.0,4633.0,25.0,7.0,0.0,-60.59999999999991,0,0,-4,-1,1,9,0
1245.0,-5331.0,-5.0,-5585.0,-70.0,-18.0,0.0,-155.0999999999999,0,0,2,2,0,-10,1
2152.0,6309.0,6.0,7441.0,44.0,24.0,0.0,-432.3000000000002,0,0,1,3,3,12,0
709.0,11387.0,6.0,7754.0,-2.0,54.0,0.0,-359.89999999999964,0,0,-27,3,7,12,0
5061.0,4305.0,4.0,4741.0,0.0,-17.0,0.0,326.5999999999999,0,0,73,4,2,4,0
4692.0,3697.0,2.0,2976.0,-6.0,42.0,0.0,321.89999999999986,0,0,-1,2,2,-1,1
3736.0,-3341.0,-1.0,-245.0,-54.0,-1.0,0.0,388.90000000000055,0,0,-92,-2,-4,-2,1
679.0,3149.0,2.0,2493.0,27.0,8.0,0.0,-272.5,0,0,1,1,0,0,0
-492.0,9462.0,5.0,6867.0,-19.0,48.0,0.0,-271.5,0,0,3,3,4,12,0
1131.0,12011.0,4.0,6419.0,83.0,32.0,0.0,293.39999999999964,0,0,-11,1,5,11,0
-130.0,5634.0,2.0,4035.0,7.0,14.0,0.0,-1126.3999999999999,0,0,12,-1,2,11,0
-756.0,-10421.0,-4.0,-6529.0,-127.0,8.0,0.0,100.19999999999982,0,0,-13,-2,-4,-16,1
-536.0,-527.0,-3.0,-3515.0,14.0,-37.0,0.0,-72.79999999999973,0,0,5,-4,-1,-2,1
-2992.0,-3272.0,-5.0,-5551.0,-29.0,-47.0,0.0,-289.7000000000003,0,0,-1,-4,-3,-4,1
4630.0,8182.0,2.0,2662.0,31.0,-7.0,0.0,-330.7000000000003,0,0,4,4,4,5,0
92.0,3224.0,-1.0,1486.0,7.0,28.0,0.0,-96.09999999999991,0,0,-5,2,2,6,0
-2702.0,2628.0,1.0,217.0,-23.0,-3.0,0.0,-515.0,0,0,-5,4,3,5,1
693.0,3132.0,2.0,4647.0,-72.0,98.0,0.0,126.39999999999964,0,0,101,1,-1,4,0
3643.0,5439.0,2.0,666.0,11.0,-74.0,0.0,169.5999999999999,0,0,1,2,-1,1,0
1971.0,1433.0,1.0,1627.0,5.0,11.0,0.0,116.40000000000032,0,0,-92,1,0,-2,0
789.0,5483.0,7.0,7271.0,-14.0,48.0,0.0,-474.5,0,0,10,2,-3,15,1
1853.0,4161.0,2.0,1431.0,5.0,-45.0,0.0,-380.79999999999995,0,0,-7,1,2,5,1
1695.0,4898.0,4.0,4255.0,-28.0,80.0,0.0,213.60000000000036,0,0,11,2,3,7,0
1650.0,3900.0,3.0,4333.0,20.0,2.0,0.0,-258.6999999999998,0,0,95,2,2,6,0
-932.0,-4861.0,-3.0,-4892.0,-56.0,-28.0,0.0,-160.79999999999973,0,0,-11,-4,-2,-5,1
2305.0,9460.0,5.0,6850.0,109.0,55.0,0.0,-176.29999999999995,0,0,-12,1,2,7,0
562.0,1022.0,2.0,3190.0,67.0,8.0,0.0,109.10000000000036,0,0,-91,0,-1,3,1
1883.0,-3672.0,1.0,1281.0,-86.0,-4.0,0.0,-456.2000000000003,0,0,-3,-4,-3,-4,1
643.0,-2762.0,0.0,-2940.0,12.0,-68.0,0.0,-225.10000000000014,0,0,47,-3,-2,5,1
762.0,-7548.0,-5.0,-5508.0,-40.0,-11.0,0.0,533.2999999999997,0,0,-76,0,-3,-10,0
1651.0,-124.0,-1.0,194.0,19.0,-54.0,0.0,35.099999999999454,0,0,-154,-2,0,5,1
3029.0,24.0,0.0,826.0,59.0,18.0,0.0,167.70000000000027,0,0,59,2,2,-6,0
-348.0,463.0,3.0,3295.0,-78.0,75.0,0.0,102.90000000000009,0,0,10,-1,-2,3,1
-527.0,1818.0,2.0,2733.0,22.0,20.0,0.0,-453.5999999999999,0,0,12,1,0,7,0
4250.0,757.0,3.0,3989.0,57.0,-1.0,0.0,583.9000000000001,0,0,-10,-3,-1,-1,0
-312.0,4467.0,2.0,3350.0,34.0,-13.0,0.0,-12.099999999999909,0,0,-3,-1,1,5,1
-2711.0,-7851.0,-7.0,-8635.0,-85.0,-57.0,0.0,-121.29999999999973,0,0,4,-3,-3,-8,1
-1608.0,5392.0,1.0,2508.0,-26.0,37.0,0.0,338.5999999999999,0,0,5,1,3,11,0
4079.0,7212.0,4.0,2991.0,28.0,-12.0,0.0,-724.9000000000005,0,0,9,-2,3,9,1
-836.0,2519.0,-1.0,692.0,44.0,-10.0,0.0,138.5999999999999,0,0,5,3,0,2,0
2053.0,-9996.0,-5.0,-7250.0,1.0,-40.0,0.0,383.9000000000001,0,0,3,-2,-8,-17,1
-1054.0,5036.0,4.0,4387.0,14.0,9.0,0.0,305.0000000000002,0,0,-3,1,-2,12,0
2490.0,6680.0,4.0,4254.0,22.0,15.0,0.0,25.5,0,0,-93,2,3,1,0
-3916.0,-1601.0,-3.0,-3437.0,-85.0,-5.0,0.0,-56.80000000000018,0,0,-1,1,-2,4,1
-340.0,-3004.0,-2.0,-1894.0,-16.0,21.0,0.0,-420.59999999999945,0,0,-13,-1,-3,-4,1
1054.0,2698.0,1.0,334.0,9.0,-37.0,0.0,-639.0000000000002,0,0,-27,2,3,-2,0
2131.0,6182.0,2.0,3746.0,61.0,61.0,0.0,282.5,0,0,-89,1,3,2,0
3292.0,4302.0,5.0,4847.0,21.0,-39.0,0.0,262.39999999999964,0,0,-9,1,-2,3,0
-738.0,-7138.0,-4.0,-3704.0,-18.0,3.0,0.0,542.3000000000002,0,0,0,-4,-4,-12,1
-3327.0,-9312.0,-5.0,-6967.0,-50.0,-62.0,0.0,267.89999999999986,0,0,-2,-3,-5,-15,1
2653.0,1311.0,2.0,2461.0,-9.0,-5.0,0.0,-90.10000000000036,0,0,-15,-1,-1,2,0
-1968.0,3077.0,1.0,1181.0,59.0,16.0,0.0,486.60000000000036,0,0,-5,0,0,0,0
-6300.0,-7175.0,-4.0,-5239.0,4.0,-29.0,0.0,-1.0000000000004547,0,0,9,-1,-3,-6,0
554.0,134.0,2.0,3053.0,-50.0,-12.0,0.0,-203.70000000000027,0,0,-11,-1,-2,2,0
301.0,6025.0,6.0,7194.0,51.0,56.0,0.0,106.40000000000009,0,0,2,0,2,9,0
-1424.0,-253.0,-1.0,-1021.0,41.0,-26.0,0.0,956.5000000000002,0,0,6,0,-1,-4,0
5511.0,6706.0,4.0,6555.0,-36.0,76.0,0.0,258.90000000000055,0,0,-51,2,0,5,0
-5771.0,-4381.0,-3.0,-3019.0,27.0,-61.0,0.0,399.00000000000045,0,0,134,-3,-5,-7,1
-436.0,-662.0,-2.0,-1322.0,-37.0,-20.0,0.0,-443.8000000000002,0,0,-6,1,-2,1,0
2846.0,799.0,2.0,1587.0,38.0,-7.0,0.0,-150.69999999999982,0,0,-31,-2,-1,-1,1
2131.0,3474.0,-1.0,-726.0,58.0,28.0,0.0,225.19999999999982,0,0,19,4,0,-2,0
2870.0,5833.0,3.0,4170.0,16.0,39.0,0.0,-60.899999999999864,0,0,-5,2,-1,4,0
1006.0,392.0,1.0,1714.0,-44.0,-12.0,0.0,164.5999999999999,0,0,-5,-1,-3,4,0
727.0,-1208.0,2.0,2879.0,-35.0,27.0,0.0,122.60000000000082,0,0,4,2,-4,2,1
-1471.0,1569.0,1.0,1245.0,-23.0,-5.0,0.0,172.5999999999999,0,0,4,3,-1,5,0
-981.0,799.0,-2.0,-2685.0,-15.0,-5.0,0.0,112.60000000000036,0,0,-10,0,2,0,1
1780.0,-446.0,-1.0,-930.0,31.0,-16.0,0.0,-247.19999999999982,0,0,-2,2,-2,1,0
2929.0,4841.0,5.0,6874.0,16.0,71.0,0.0,-248.19999999999982,0,0,-169,0,0,10,0
3238.0,3926.0,2.0,4451.0,65.0,-5.0,0.0,54.80000000000018,0,0,7,-1,0,-2,1
-2568.0,-7630.0,-4.0,-5373.0,-21.0,-50.0,0.0,-363.5,0,0,-32,1,-2,-6,1
-1888.0,-7663.0,-2.0,-1921.0,20.0,-43.0,0.0,-182.5,0,0,1,-3,-7,-9,1
-1011.0,-282.0,-1.0,766.0,-21.0,36.0,0.0,-24.69999999999959,0,0,-7,4,-2,-2,0
-3038.0,3126.0,-1.0,-601.0,10.0,-35.0,0.0,-453.0,0,0,5,-2,-1,4,0
1860.0,-4605.0,-4.0,-4177.0,-81.0,-16.0,0.0,197.39999999999986,0,0,11,-2,-3,-6,1
-2860.0,-6970.0,-5.0,-7047.0,-26.0,-42.0,0.0,20.999999999999545,0,0,11,-3,-1,-9,1
394.0,-1806.0,0.0,-559.0,-17.0,-2.0,0.0,49.90000000000009,0,0,12,0,-1,-2,0
2538.0,-2300.0,-1.0,-947.0,-26.0,33.0,0.0,486.29999999999995,0,0,-28,0,-2,-5,0
-312.0,2350.0,2.0,-197.0,-16.0,32.0,0.0,-128.0,0,0,-3,2,1,10,0
557.0,-5658.0,-3.0,-3712.0,-15.0,-16.0,0.0,689.5,0,0,4,-2,-3,-12,1
613.0,1028.0,1.0,1739.0,33.0,43.0,0.0,-46.80000000000018,0,0,-9,-1,-5,2,0
3264.0,1786.0,4.0,3710.0,-15.0,4.0,0.0,-774.1000000000001,0,0,63,2,-1,8,0
-280.0,1040.0,2.0,2707.0,-23.0,32.0,0.0,-279.0,0,0,-217,3,-3,1,0
-2598.0,6335.0,3.0,4981.0,58.0,47.0,0.0,-157.9000000000001,0,0,-1,1,3,14,0
44.0,-4555.0,-4.0,-6269.0,-61.0,-19.0,0.0,-706.9000000000001,0,0,8,-2,-2,0,1
1806.0,-4088.0,-3.0,-1388.0,41.0,-17.0,0.0,-212.39999999999986,0,0,-13,0,-5,-4,1
1923.0,-2322.0,-1.0,-727.0,-81.0,-16.0,0.0,47.099999999999454,0,0,6,-3,-3,0,1
2262.0,2731.0,4.0,4755.0,-16.0,11.0,0.0,240.20000000000005,0,0,4,-2,0,3,0
2554.0,6024.0,3.0,5032.0,87.0,-28.0,0.0,-263.10000000000036,0,0,-18,1,0,6,0
-1428.0,2466.0,4.0,2359.0,-7.0,43.0,0.0,514.9000000000001,0,0,20,1,-1,3,1
176.0,12283.0,9.0,11359.0,11.0,47.0,0.0,-185.99999999999977,0,0,-4,1,5,19,0
2491.0,2336.0,1.0,1657.0,107.0,23.0,0.0,187.69999999999982,0,0,6,-1,-1,-2,1
1147.0,-2459.0,-3.0,-4696.0,19.0,-45.0,0.0,95.30000000000041,0,0,-5,1,-4,-5,1
-694.0,-858.0,-1.0,-2086.0,2.0,8.0,0.0,327.5999999999997,0,0,14,0,-1,-2,1
-3058.0,-11680.0,-7.0,-8239.0,-95.0,-39.0,0.0,-124.5,0,0,-108,-1,-4,-10,1
2272.0,367.0,0.0,520.0,35.0,-9.0,0.0,281.1999999999998,0,0,-10,-2,0,-2,1
-3503.0,-2684.0,-1.0,-1944.0,-16.0,11.0,0.0,-336.5999999999999,0,0,-8,-1,-3,0,1
-1446.0,-3159.0,0.0,865.0,-86.0,24.0,0.0,93.70000000000027,0,0,-21,-4,-3,0,1
2435.0,-1065.0,0.0,398.0,83.0,-24.0,0.0,-245.50000000000023,0,0,-75,-3,0,-3,0
4146.0,7536.0,4.0,5653.0,62.0,-22.0,0.0,-682.8999999999999,0,0,6,0,2,10,0
-2156.0,9104.0,4.0,4759.0,77.0,27.0,0.0,-229.5999999999999,0,0,5,1,1,14,0
-1243.0,3166.0,1.0,1597.0,8.0,4.0,0.0,30.90000000000009,0,0,4,2,3,7,0
2575.0,8459.0,6.0,7364.0,14.0,25.0,0.0,-122.5,0,0,-5,1,1,11,0
-273.0,-5948.0,-5.0,-6346.0,-33.0,-21.0,0.0,164.0,0,0,20,0,-1,-4,0
2340.0,6375.0,3.0,4318.0,1.0,10.0,0.0,-121.19999999999982,0,0,10,3,2,9,0
1862.0,252.0,-1.0,-1636.0,-45.0,0.0,0.0,-10.199999999999818,0,0,-47,4,1,-1,1
49.0,-899.0,-1.0,-2662.0,48.0,4.0,0.0,419.7999999999997,0,0,-113,0,-1,-4,0
1419.0,9.0,1.0,-903.0,-42.0,-27.0,0.0,263.6999999999998,0,0,-1,1,0,-4,1
-154.0,1429.0,-3.0,-3820.0,43.0,-44.0,0.0,-157.29999999999973,0,0,-8,2,1,-2,0
-957.0,-1862.0,-4.0,-2464.0,88.0,-34.0,0.0,96.40000000000009,0,0,-94,-1,-1,-12,1
-2484.0,-8.0,0.0,-2253.0,13.0,9.0,0.0,-495.5,0,0,10,3,-2,-4,1
3381.0,-1022.0,0.0,-932.0,-23.0,-4.0,0.0,240.0,0,0,9,-3,-3,-4,1
-2608.0,-3668.0,-3.0,-4992.0,20.0,-4.0,0.0,-16.799999999999955,0,0,-3,-2,-1,-8,1
-4039.0,-11549.0,-5.0,-7506.0,-83.0,-59.0,0.0,-138.89999999999964,0,0,-1,-1,-4,-11,1
-1398.0,6953.0,3.0,4854.0,29.0,96.0,0.0,-123.19999999999982,0,0,-61,2,3,10,0
1308.0,6450.0,4.0,4962.0,11.0,29.0,0.0,-271.70000000000005,0,0,2,1,1,13,0
-2482.0,2428.0,0.0,-528.0,25.0,3.0,0.0,-133.39999999999964,0,0,-2,-1,2,2,1
2803.0,11447.0,5.0,6726.0,69.0,34.0,0.0,-137.89999999999964,0,0,164,4,5,10,0
356.0,4106.0,1.0,893.0,-75.0,-2.0,0.0,-611.8999999999999,0,0,39,3,2,8,0
-3104.0,2406.0,-1.0,306.0,-60.0,43.0,0.0,371.80000000000064,0,0,-14,0,-2,6,0
2176.0,2361.0,0.0,-967.0,-6.0,-52.0,0.0,-26.200000000000273,0,0,2,4,-1,4,1
-3364.0,-5074.0,-1.0,-4256.0,-20.0,-76.0,0.0,84.10000000000036,0,0,-4,-2,-4,-4,1
1358.0,5666.0,4.0,6227.0,19.0,15.0,0.0,-259.7000000000003,0,0,3,3,2,11,0
7049.0,10745.0,8.0,9322.0,128.0,49.0,0.0,-189.80000000000018,0,0,-164,-4,1,3,0
-504.0,-8919.0,-6.0,-7998.0,-47.0,-34.0,0.0,206.0,0,0,0,-4,-4,-14,1
-1013.0,-3623.0,-2.0,-875.0,48.0,-14.0,0.0,203.89999999999964,0,0,-78,-2,-4,-7,1
1040.0,-5355.0,-4.0,-4500.0,-42.0,-25.0,0.0,-211.5,0,0,5,1,-2,-5,1
-1215.0,-670.0,0.0,-1600.0,-40.0,14.0,0.0,-32.90000000000009,0,0,2,2,0,-6,1
1913.0,7447.0,6.0,7844.0,57.0,47.0,0.0,11.200000000000273,0,0,69,1,2,15,0
-370.0,7447.0,4.0,5014.0,76.0,-20.0,0.0,-611.6000000000004,0,0,-30,3,0,13,0
-132.0,2591.0,-1.0,-69.0,53.0,3.0,0.0,123.80000000000018,0,0,1,0,2,-1,0
662.0,-1803.0,-3.0,-3766.0,28.0,-65.0,0.0,291.1999999999996,0,0,-15,3,0,-4,1
-923.0,447.0,-1.0,-90.0,97.0,-3.0,0.0,351.99999999999955,0,0,-10,-3,-2,-3,0
-1684.0,-3248.0,-1.0,-1680.0,26.0,-11.0,0.0,126.19999999999982,0,0,0,2,-3,-3,0
839.0,2152.0,1.0,-983.0,5.0,-15.0,0.0,-489.2000000000003,0,0,9,-2,-2,4,1
-1596.0,-4191.0,-1.0,-1082.0,57.0,-6.0,0.0,275.9000000000001,0,0,-69,-2,1,-11,0
-5704.0,-8883.0,-6.0,-7555.0,-21.0,-46.0,0.0,211.89999999999986,0,0,17,-3,-3,-8,1
-705.0,-5230.0,-6.0,-5681.0,27.0,42.0,0.0,135.0999999999999,0,0,-68,1,-2,-13,1
913.0,-3732.0,1.0,-250.0,-66.0,-10.0,0.0,840.6999999999996,0,0,-134,-1,-2,0,0
1442.0,-3917.0,-2.0,-2601.0,46.0,11.0,0.0,643.0999999999997,0,0,-345,0,-3,-7,1
-1526.0,-7216.0,-4.0,-5278.0,-53.0,-22.0,0.0,287.9000000000001,0,0,-16,-3,-2,-10,1
1015.0,-5104.0,-4.0,-3506.0,-54.0,-39.0,0.0,155.0,0,0,-32,-1,-2,-6,1
-401.0,-2709.0,-2.0,-2400.0,-31.0,-21.0,0.0,-619.1000000000004,0,0,38,-1,0,6,0
-1917.0,3362.0,-2.0,-494.0,48.0,12.0,0.0,-11.300000000000182,0,0,5,4,0,-3,0
-246.0,1370.0,1.0,3268.0,-60.0,65.0,0.0,48.69999999999982,0,0,85,-2,0,7,1
-1982.0,-2403.0,3.0,1537.0,0.0,31.0,0.0,293.9000000000001,0,0,-9,-1,-1,-1,1
1149.0,4223.0,1.0,2108.0,41.0,1.0,0.0,-327.3000000000002,0,0,6,3,1,8,0
-545.0,-4138.0,1.0,-1652.0,21.0,6.0,0.0,42.899999999999864,0,0,1,-1,-2,-8,1
1681.0,4870.0,0.0,456.0,57.0,10.0,0.0,629.8999999999999,0,0,-101,3,2,-1,0
583.0,-4114.0,-4.0,-2739.0,-15.0,-5.0,0.0,92.40000000000032,0,0,-1,0,-1,-7,1
-4560.0,-9145.0,-7.0,-8079.0,-23.0,-47.0,0.0,-200.10000000000036,0,0,-34,-4,-4,-8,1
484.0,-10415.0,-5.0,-5583.0,-110.0,-92.0,0.0,68.59999999999945,0,0,0,1,-5,-12,1
1722.0,2180.0,4.0,3811.0,67.0,42.0,0.0,122.39999999999964,0,0,-17,3,-1,4,0
-3353.0,-2409.0,-3.0,-3531.0,-65.0,4.0,0.0,-82.30000000000018,0,0,-3,0,0,1,1
658.0,-2309.0,-3.0,-4045.0,-26.0,-20.0,0.0,-412.5999999999997,0,0,8,-1,-4,-2,1
-2263.0,-1633.0,-3.0,-2028.0,-37.0,-26.0,0.0,350.3000000000002,0,0,-4,-3,-4,-1,0
1777.0,3534.0,2.0,2185.0,20.0,17.0,0.0,-175.0,0,0,152,0,2,3,0
-102.0,6375.0,2.0,2121.0,-1.0,-21.0,0.0,-498.2000000000003,0,0,16,4,3,7,0
138.0,4392.0,3.0,6297.0,33.0,41.0,0.0,600.8999999999999,0,0,8,0,-3,0,0
-6054.0,-5979.0,-4.0,-4684.0,-37.0,-42.0,0.0,428.39999999999986,0,0,-10,-1,-3,-7,1
-3003.0,-1738.0,-2.0,-2273.0,-36.0,-16.0,0.0,-463.5999999999999,0,0,22,-1,2,1,1
-790.0,-45.0,0.0,-86.0,-32.0,12.0,0.0,389.5999999999997,0,0,21,3,0,3,1
1308.0,384.0,-1.0,296.0,71.0,11.0,0.0,-174.40000000000055,0,0,28,1,0,0,0
-1263.0,-5813.0,-3.0,-3977.0,-53.0,-10.0,0.0,-124.19999999999982,0,0,0,-1,0,-12,1
-5.0,-3372.0,-2.0,-2789.0,-19.0,-11.0,0.0,174.70000000000005,0,0,-2,1,0,-12,1
-724.0,3815.0,1.0,2794.0,6.0,8.0,0.0,-433.0,0,0,-6,1,2,2,1
337.0,-3773.0,-4.0,-4258.0,-105.0,-39.0,0.0,96.79999999999995,0,0,82,-3,-3,-1,1
-2513.0,352.0,-3.0,-3636.0,27.0,-19.0,0.0,54.90000000000009,0,0,-46,1,0,-5,1
361.0,-3449.0,-4.0,-2933.0,-44.0,19.0,0.0,495.70000000000005,0,0,-7,-1,-3,-7,1
-480.0,1970.0,0.0,1339.0,-14.0,1.0,0.0,-54.09999999999991,0,0,-24,1,-3,6,0
1578.0,12268.0,3.0,4845.0,9.0,35.0,0.0,-773.2999999999997,0,0,23,5,4,20,0
-5411.0,-2021.0,-3.0,-5076.0,-59.0,28.0,0.0,168.20000000000027,0,0,-3,2,1,-1,1
-2194.0,-8409.0,-4.0,-5528.0,-24.0,-47.0,0.0,152.5999999999999,0,0,-177,-3,-4,-11,1
705.0,630.0,0.0,955.0,-40.0,25.0,0.0,268.9000000000001,0,0,3,1,-1,0,0
-2305.0,-2830.0,-3.0,-2508.0,-35.0,15.0,0.0,326.7000000000003,0,0,-1,1,-2,-4,1
-442.0,-987.0,1.0,789.0,-15.0,-17.0,0.0,-539.8999999999999,0,0,13,-2,-1,1,0
-1846.0,-4228.0,-1.0,-1845.0,-14.0,-16.0,0.0,206.89999999999986,0,0,-14,1,-3,-1,1
-34.0,-7375.0,-5.0,-5913.0,-106.0,-58.0,0.0,-120.19999999999982,0,0,38,-2,-5,-8,1
-4495.0,-5880.0,-1.0,-2955.0,-21.0,-15.0,0.0,213.99999999999955,0,0,15,-3,-3,-6,1
-683.0,7302.0,7.0,7708.0,6.0,82.0,0.0,-69.49999999999955,0,0,-26,2,0,16,1
-1989.0,-6724.0,-6.0,-6185.0,-80.0,-32.0,0.0,-682.8,0,0,9,-1,-1,-5,1
-5433.0,-4059.0,-2.0,-1631.0,-121.0,1.0,0.0,55.70000000000027,0,0,-9,0,2,2,1
